****************************************************************
*       Calculation started on: Fri May 31 10:32:07 2024       *
****************************************************************
Timestep     Number of nodes      Mean crossing time     Crossed probability
     437               95922     15.7270610394847061      0.9618973552630885
     438               96580     15.7270610394847061      0.9618973552630885
     439               96800     15.7650770873016945      0.9619839521829441
     440               97461     15.7650770873016945      0.9619839521829441
     441               97682     15.8030071259607539      0.9620699613409023
     442               98346     15.8030071259607539      0.9620699613409023
     443               98568     15.8408517366048045      0.9621553893559005
     444               99235     15.8408517366048045      0.9621553893559005
     445               99458     15.8786114938617722      0.9622402427429944
     446              100128     15.8786114938617722      0.9622402427429944
     447              100352     15.9162869659463055      0.9623245279154438
     448              101025     15.9162869659463055      0.9623245279154438
     449              101250     15.9538787147595329      0.9624082511867418
     450              101926     15.9538787147595329      0.9624082511867418
     451              102152     15.9913872959868719      0.9624914187726121
     452              102831     15.9913872959868719      0.9624914187726121
     453              103058     16.0288132591939032      0.9625740367929381
     454              103740     16.0288132591939032      0.9625740367929381
     455              103968     16.0661571479201584      0.9626561112736540
     456              104653     16.0661571479201584      0.9626561112736540
     457              104882     16.1034194997715119      0.9627376481486034
     458              105570     16.1034194997715119      0.9627376481486034
     459              105800     16.1406008465100825      0.9628186532613234
     460              106491     16.1406008465100825      0.9628186532613234
     461              106722     16.1777017141431543      0.9628991323668166
     462              107416     16.1777017141431543      0.9628991323668166
     463              107648     16.2147226230098269      0.9629790911332670
     464              108345     16.2147226230098269      0.9629790911332670
     465              108578     16.2516640878660610      0.9630585351437100
     466              109278     16.2516640878660610      0.9630585351437100
     467              109512     16.2885266179683299      0.9631374698976771
     468              110215     16.2885266179683299      0.9631374698976771
     469              110450     16.3253107171554745      0.9632159008127892
     470              111156     16.3253107171554745      0.9632159008127892
     471              111392     16.3620168839290656      0.9632938332263203
     472              112101     16.3620168839290656      0.9632938332263203
     473              112338     16.3986456115323449      0.9633712723967276
     474              113050     16.3986456115323449      0.9633712723967276
     475              113288     16.4351973880271416      0.9634482235051376
