
****************************************************************

Beginning calculation

Speed       = 1
Timesteps   = 1000
Iterations  = 1000000
Tolerance   = 1e-06
Convergence = 1e-06

Boundary polynomial (normalised): x^2 - 1y - 1 = 0

Timestep     Number of nodes      Mean crossing time     Crossed probability    Internal probability       Total probability     Clock time per step      Elapsed clock time
     130                 946      2.3081694490647604      0.9999787406017497      0.0000212593982449      0.9999999999999947         00:00:00.001145         00:00:00.070086
     131                 946      2.3082811500578830      0.9999795953096505      0.0000204046903445      0.9999999999999950         00:00:00.001174         00:00:00.071276
     132                 969      2.3083536394365454      0.9999801461676229      0.0000198538323725      0.9999999999999953         00:00:00.001166         00:00:00.072457
     133                 969      2.3084584619140225      0.9999809361574714      0.0000190638425244      0.9999999999999958         00:00:00.001228         00:00:00.073702
     134                 992      2.3085266636793129      0.9999814466754449      0.0000185533245508      0.9999999999999957         00:00:00.001206         00:00:00.074930
     135                 992      2.3086250880965618      0.9999821774357037      0.0000178225642918      0.9999999999999956         00:00:00.001245         00:00:00.076190
     136                1015      2.3086892894926883      0.9999826509219297      0.0000173490780651      0.9999999999999948         00:00:00.001219         00:00:00.077424
     137                1015      2.3087817586089252      0.9999833274244569      0.0000166725755376      0.9999999999999946         00:00:00.001264         00:00:00.078703
     138                1038      2.3088422252895850      0.9999837668860379      0.0000162331139571      0.9999999999999949         00:00:00.001258         00:00:00.079977
     139                1038      2.3089291474609595      0.9999843936396179      0.0000156063603772      0.9999999999999950         00:00:00.001341         00:00:00.081338
     140                1061      2.3089861252943176      0.9999848018126875      0.0000151981873075      0.9999999999999949         00:00:00.001318         00:00:00.082674
     141                1061      2.3090678774487081      0.9999853829104951      0.0000146170894992      0.9999999999999943         00:00:00.001358         00:00:00.084057
     142                1084      2.3091215941555454      0.9999857622870999      0.0000142377128944      0.9999999999999943         00:00:00.001320         00:00:00.085400
     143                1084      2.3091985244829245      0.9999863014488516      0.0000136985511428      0.9999999999999943         00:00:00.001363         00:00:00.086781
     144                1107      2.3092491911249486      0.9999866543009094      0.0000133456990854      0.9999999999999948         00:00:00.001347         00:00:00.088145
     145                1107      2.3093216215133197      0.9999871549103366      0.0000128450896589      0.9999999999999956         00:00:00.001406         00:00:00.089569
     146                1130      2.3093694338467241      0.9999874833110262      0.0000125166889694      0.9999999999999956         00:00:00.001382         00:00:00.090970
     147                1130      2.3094376620900889      0.9999879484492438      0.0000120515507513      0.9999999999999951         00:00:00.001420         00:00:00.092407
     148                1153      2.3094828017978206      0.9999882542921263      0.0000117457078688      0.9999999999999951         00:00:00.001397         00:00:00.093820
     149                1153      2.3095471035996837      0.9999886867673891      0.0000113132326062      0.9999999999999952         00:00:00.001446         00:00:00.095281
     150                1176      2.3095897394143332      0.9999889717835166      0.0000110282164781      0.9999999999999948         00:00:00.001438         00:00:00.096737
     151                1176      2.3096503702074984      0.9999893741577708      0.0000106258422238      0.9999999999999946         00:00:00.001476         00:00:00.098233
     152                1199      2.3096906589355286      0.9999896399310195      0.0000103600689748      0.9999999999999943         00:00:00.001474         00:00:00.099725
     153                1199      2.3097478555367128      0.9999900145436444      0.0000099854563502      0.9999999999999946         00:00:00.001574         00:00:00.101322
     154                1222      2.3097859429934711      0.9999902625244648      0.0000097374755298      0.9999999999999946         00:00:00.001535         00:00:00.102895
     155                1222      2.3098399251091815      0.9999906115135122      0.0000093884864827      0.9999999999999949         00:00:00.001546         00:00:00.104457
     156                1247      2.3098759469732677      0.9999908430312801      0.0000091569687152      0.9999999999999952         00:00:00.001548         00:00:00.106023
     157                1247      2.3099269185715525      0.9999911683525063      0.0000088316474893      0.9999999999999957         00:00:00.001574         00:00:00.107617
     158                1272      2.3099610011661329      0.9999913846266252      0.0000086153733705      0.9999999999999957         00:00:00.001551         00:00:00.109204
     159                1272      2.3100091517273378      0.9999916880705602      0.0000083119294359      0.9999999999999960         00:00:00.001600         00:00:00.110820
